,Imdb_Id,Title,Plot,Type_x_x,Rated,Year,Released_At,Added_At,Runtime_x,Genre,Director_x,Writer,Actors,Language_x,Country_x,Awards,Metascore,Imdb_Rating,Imdb_Votes,Show_Id,Type_y_x,Director_y,Cast,Country_y,Date_Added,Release_Year,Rating,Duration,Listed_In,Description,ID_x,Year_x,Age_x,IMDb_x,Rotten Tomatoes_x,Type_x_y,Directors,Genres,Country,Language_y,Runtime_y,ID_y,Year_y,Age_y,IMDb_y,Rotten Tomatoes_y,Type_y_y
1557,,Disneynature Monkey Kingdom,,,,,,,,,,,,,,,,,,s786,Movie,Mark Linfield,Tina Fey,United States,"November 12, 2019",2015.0,G,82 min,"Animals & Nature, Documentary, Family","Forced from their home among ancient ruins, a mother monkey must lead her son to safety.",,,,,,,,,,,,,,,,,
1558,,Disneynature Wings of Life,,,,,,,,,,,,,,,,,,s787,Movie,Louie Schwartzberg,Meryl Streep,"United States, Panama, Mexico","November 12, 2019",2011.0,G,81 min,"Animals & Nature, Documentary, Family","An intimate look at butterflies, hummingbirds, bees, bats and flowers.",,,,,,,,,,,,,,,,,
1559,,DuckTales The Movie: Treasure of the Lost Lamp,,,,,,,,,,,,,,,,,,s795,Movie,Bob Hathcock,"Alan Young, Terence McGovern, Russi Taylor, Richard Libertini, Christopher Lloyd, June Foray","France, United States","November 12, 2019",1990.0,G,75 min,"Action-Adventure, Animation, Comedy",Scrooge and his nephews search for the long-lost loot of Collie Baba.,,,,,,,,,,,,,,,,,
1560,,Early to Bed,,,,,,,,,,,,,,,,,,s798,Movie,Jack Kinney,,United States,"November 12, 2019",1941.0,TV-G,9 min,"Animation, Comedy, Family",A ticking alarm clock keeps Donald awake. See details for advisory.,9264.0,1941.0,,7.2/10,49/100,0.0,Jack King,"Animation,Short,Comedy,Family",United States,English,8.0,,,,,,
1561,,Easter Island Unsolved,,,,,,,,,,,,,,,,,,s800,Movie,Geoff Luck,Peter Demeo,United States,"November 12, 2019",2018.0,TV-14,45 min,"Documentary, Historical","Easter Island is a riddle, and its mysterious past may hold clues to its future.",9432.0,2018.0,7+,,42/100,0.0,Bengt Jonsson,Documentary,"Sweden,Norway,Chile","English,Norwegian",54.0,,,,,,
1562,,Eddie's Million Dollar Cook-off,,,,,,,,,,,,,,,,,,s801,Movie,Paul Hoen,"Taylor Ball, Orlando Brown, Reiley McClendon, Mark Taylor, Rose McIver, Kylie Leydon",United States,"November 12, 2019",2003.0,TV-G,86 min,"Comedy, Coming of Age, Sports",A baseball prodigy swings for the culinary fences in a cooking competition.,,,,,,,,,,,,,,,,,
1563,,Elena of Avalor (Shorts),,,,,,,,,,,,,,,,,,s803,TV Show,,"Aimee Carrero, Jenna Ortega, Maximus Riegel, Gia Lopez, Desmond Gerber, Mick Wingert",,"November 12, 2019",2017.0,TV-Y,2 Seasons,"Action-Adventure, Animation, Fantasy",Elena travels to Vallestrella and trains with Zuzo!,,,,,,,,,,,,,,,,,
1564,,Empire of Dreams: The Story of the Star Wars Trilogy,,,,,,,,,,,,,,,,,,s805,Movie,"Edith Becker, Kevin Burns","Robert Clotworthy, Walter Cronkite, Anthony Daniels, Warwick Davis, Carrie Fisher, Harrison Ford",United States,"November 12, 2019",2004.0,TV-14,151 min,Documentary,"Explore the creation of Star Wars, a saga few thought could ever be made.",4847.0,2004.0,,8.3/10,73/100,0.0,"Edith Becker,Kevin Burns","Documentary,History,Sci-Fi",United States,English,151.0,,,,,,
1565,,Expedition Mars: Spirit & Opportunity,,,,,,,,,,,,,,,,,,s809,Movie,Mark Davis,Bray Poor,United States,"November 12, 2019",2019.0,TV-PG,88 min,Documentary,"Expedition Mars explores the epic adventures of the Mars rovers, Spirit and Opportunity.",,,,,,,,,,,,,,,,,
1566,,Fantastic Four (Series),,,,,,,,,,,,,,,,,,s812,TV Show,,"Beau Weaver, Lori Alan, Chuck McCann, Brian Green, Stan Lee, Pauline Lomas",United States,"November 12, 2019",1994.0,TV-Y7,1 Season,"Action-Adventure, Animation, Kids","Reed Richards, Sue and Johnny Storm and pilot Ben Grimm are transformed into the Fantastic Four.",,,,,,,,,,,,,,,,,
